Date,Open,High,Low,Close,Adj Close,Volume
2022-05-24,115.160004,115.160004,111.830002,113.769997,111.668427,5272600
2022-05-25,113.199997,114.940002,112.349998,113.190002,111.099136,3921700
2022-05-26,113.779999,115.510002,113.209999,114.870003,112.748108,4027800
2022-05-27,116.080002,116.919998,115.480003,116.690002,114.534492,3884800
2022-05-31,115.559998,118.089996,114.400002,117.459999,115.290268,10563500
2022-06-01,117.849998,118.000000,114.529999,115.080002,112.954231,4890200
2022-06-02,115.290001,117.610001,113.230003,117.510002,115.339340,3856600
2022-06-03,116.779999,117.550003,116.330002,116.570000,114.416702,3778200
2022-06-06,117.379997,118.230003,116.040001,116.419998,114.269470,4205600
2022-06-07,116.099998,117.230003,115.220001,116.879997,114.720970,3285600
2022-06-08,115.739998,116.150002,114.339996,114.690002,112.571434,3683400
2022-06-09,114.639999,115.440002,112.680000,112.709999,110.628006,3424700
2022-06-10,110.809998,111.480003,109.099998,109.629997,107.604897,4805600
2022-06-13,107.680000,108.099998,105.339996,105.910004,103.953613,5215300
2022-06-14,105.099998,105.400002,101.949997,102.940002,101.038483,5890100
2022-06-15,104.320000,106.080002,102.660004,104.800003,102.864120,5278100
2022-06-16,102.400002,102.750000,101.239998,102.070000,100.184547,4793600
2022-06-17,101.239998,103.690002,101.239998,102.529999,100.636047,10249200
2022-06-21,104.860001,104.949997,103.330002,104.410004,102.481331,5338300
2022-06-22,103.550003,106.580002,103.290001,105.440002,103.492302,5511600
2022-06-23,105.949997,106.779999,105.070000,106.209999,104.248070,5064800
2022-06-24,107.000000,109.639999,106.430000,109.449997,107.428230,14301600
2022-06-27,109.900002,110.099998,108.300003,109.080002,107.065063,3804100
2022-06-28,109.250000,109.930000,106.900002,106.970001,104.994034,4185500
2022-06-29,107.459999,109.669998,106.739998,109.099998,107.084686,4552100
2022-06-30,108.080002,109.080002,107.360001,108.650002,106.642998,6070900
2022-07-01,108.209999,110.470001,107.650002,110.220001,108.184006,3291700
2022-07-05,108.739998,109.489998,107.199997,109.300003,107.280998,4752300
2022-07-06,108.830002,109.500000,108.129997,108.690002,106.682266,3975300
2022-07-07,108.480003,109.620003,108.199997,109.489998,107.467476,4149000
2022-07-08,108.730003,109.919998,108.550003,109.260002,107.241730,3115500
2022-07-11,108.599998,109.400002,108.080002,108.889999,106.878571,4041100
2022-07-12,108.500000,110.370003,107.699997,108.300003,106.299477,5756300
2022-07-13,106.839996,106.970001,105.680000,106.209999,104.248070,5087700
2022-07-14,104.629997,105.919998,103.760002,105.709999,104.218491,4993600
2022-07-15,107.410004,108.980003,107.260002,108.820000,107.284615,4617900
2022-07-18,108.559998,108.959999,106.699997,107.019997,105.510002,4499900
2022-07-19,108.430000,110.000000,107.959999,109.930000,108.378952,5788400
2022-07-20,106.989998,108.820000,106.879997,108.230003,106.702942,7300200
2022-07-21,108.620003,110.720001,108.410004,110.690002,109.128235,5698000
2022-07-22,112.000000,112.000000,108.330002,109.199997,107.659241,4733900
2022-07-25,109.089996,109.330002,107.470001,108.500000,106.969131,3905600
2022-07-26,108.709999,109.879997,108.300003,109.089996,107.550797,4824000
2022-07-27,109.379997,110.639999,108.620003,109.989998,108.438103,3303500
2022-07-28,110.099998,111.349998,108.540001,110.360001,108.802887,4736100
2022-07-29,109.830002,109.870003,108.559998,108.839996,107.304329,4922900
2022-08-01,108.379997,109.900002,108.110001,109.519997,107.974731,3871900
2022-08-02,109.620003,110.900002,108.540001,108.639999,107.107147,3093800
2022-08-03,109.110001,109.970001,108.269997,109.610001,108.063461,3866200
2022-08-04,110.410004,110.620003,109.580002,109.720001,108.171921,2794000
2022-08-05,108.750000,109.320000,108.389999,109.250000,107.708549,2789600
2022-08-08,109.790001,109.980003,108.589996,109.000000,107.462074,2283800
2022-08-09,108.089996,108.800003,107.550003,107.910004,106.387459,3943500
2022-08-10,109.760002,110.379997,109.199997,110.269997,108.714157,3960900
2022-08-11,110.839996,112.129997,110.389999,110.489998,108.931046,3281400
2022-08-12,110.860001,111.529999,110.440002,111.480003,109.907082,2813300
2022-08-15,111.309998,112.309998,111.019997,111.900002,110.321159,2949500
2022-08-16,111.459999,112.529999,111.430000,112.029999,110.449318,2897400
2022-08-17,111.629997,112.129997,110.370003,110.550003,108.990211,3053500
2022-08-18,110.930000,110.930000,108.790001,109.959999,108.408531,4143600
2022-08-19,110.480003,110.800003,109.400002,110.059998,108.507118,5092700
2022-08-22,108.970001,109.309998,106.889999,107.449997,105.933937,3496800
2022-08-23,106.820000,106.870003,105.519997,106.010002,104.514267,4203000
2022-08-24,105.900002,106.169998,105.120003,105.440002,103.952309,4278200
2022-08-25,105.239998,105.959999,104.550003,105.889999,104.395950,5249200
2022-08-26,105.940002,106.300003,101.629997,101.900002,100.462250,5440700
2022-08-29,101.500000,102.610001,101.209999,101.839996,100.403099,4229900
2022-08-30,102.430000,102.720001,101.839996,102.199997,100.758011,4629700
2022-08-31,102.970001,104.050003,102.599998,102.650002,101.201675,7600700
2022-09-01,102.360001,104.900002,102.029999,104.839996,103.360756,4397900
2022-09-02,105.449997,105.650002,101.980003,102.500000,101.053780,4103200
2022-09-06,102.500000,103.930000,102.239998,102.709999,101.260826,4670400
2022-09-07,102.879997,104.970001,102.739998,104.699997,103.222748,5100800
2022-09-08,103.629997,107.570000,103.589996,106.989998,105.480431,8700700
2022-09-09,107.129997,109.070000,107.029999,108.480003,106.949417,5781200
2022-09-12,108.779999,109.669998,108.510002,109.290001,107.747986,4358100
2022-09-13,107.220001,107.580002,105.580002,105.839996,104.346657,5300800
2022-09-14,105.930000,106.790001,105.010002,105.779999,104.287506,3264200
2022-09-15,106.059998,107.080002,104.860001,105.059998,103.577660,4237000
2022-09-16,104.790001,105.000000,103.410004,104.000000,102.532623,8898200
2022-09-19,103.250000,104.110001,102.250000,104.089996,102.621346,3816000
2022-09-20,102.790001,103.029999,101.230003,102.309998,100.866463,4617100
2022-09-21,102.870003,103.919998,100.620003,100.650002,99.229889,4720500
2022-09-22,100.050003,101.830002,99.849998,101.070000,99.643959,5567500
2022-09-23,100.389999,100.889999,98.809998,100.680000,99.259468,6214600
2022-09-26,100.180000,100.650002,99.260002,99.839996,98.431313,6037800
2022-09-27,100.250000,100.730003,97.910004,98.330002,96.942619,6377800
2022-09-28,98.070000,99.269997,97.570000,98.720001,97.327118,7206900
2022-09-29,98.849998,99.180000,97.550003,98.290001,96.903183,6698800
2022-09-30,98.709999,99.500000,96.669998,96.760002,95.394775,6728400
2022-10-03,97.800003,100.190002,97.400002,99.519997,98.115829,4817600
2022-10-04,100.739998,103.209999,100.540001,103.080002,101.625603,5710800
2022-10-05,102.169998,103.959999,101.919998,103.379997,101.921371,3803400
2022-10-06,102.860001,103.209999,101.879997,102.449997,101.004486,6348100
2022-10-07,102.500000,105.089996,101.040001,101.790001,100.353798,8485900
