Date,Open,High,Low,Close,Adj Close,Volume
2022-05-24,166.020004,168.259995,165.160004,167.820007,163.417694,6327600
2022-05-25,167.850006,169.490005,166.960007,168.970001,164.537521,5781000
2022-05-26,168.960007,171.089996,168.960007,170.110001,165.647644,5193800
2022-05-27,171.259995,171.809998,170.199997,171.770004,167.264084,6713500
2022-05-31,170.979996,170.979996,165.369995,167.750000,163.349533,13610000
2022-06-01,168.179993,168.380005,163.820007,166.490005,162.122589,5613900
2022-06-02,165.619995,166.750000,162.649994,166.679993,163.436508,4677300
2022-06-03,165.860001,166.589996,164.360001,164.850006,161.642136,4222000
2022-06-06,166.460007,167.619995,164.729996,165.539993,162.318695,3447800
2022-06-07,165.679993,166.860001,164.220001,166.559998,163.318848,4168300
2022-06-08,165.740005,166.809998,165.110001,165.729996,162.505020,2646800
2022-06-09,165.190002,166.929993,162.669998,162.779999,159.612411,3522900
2022-06-10,160.970001,163.919998,159.449997,162.520004,159.357468,5203300
2022-06-13,160.529999,162.869995,159.059998,159.740005,156.631577,6300700
2022-06-14,160.000000,160.050003,154.860001,156.119995,153.082016,6159200
2022-06-15,157.919998,159.839996,155.929993,157.789993,154.719498,5940100
2022-06-16,156.630005,158.460007,155.110001,157.029999,153.974289,7207900
2022-06-17,157.029999,158.990005,156.169998,157.059998,154.003708,9881800
2022-06-21,158.169998,160.960007,157.350006,160.710007,157.582687,4449600
2022-06-22,160.330002,162.990005,159.559998,162.029999,158.876999,4706500
2022-06-23,163.779999,165.139999,163.149994,164.100006,160.906723,5810700
2022-06-24,165.639999,166.190002,163.940002,166.130005,162.897232,5951500
2022-06-27,165.869995,167.130005,165.339996,166.350006,163.112946,4595800
2022-06-28,167.149994,168.449997,163.850006,164.009995,160.818451,4372900
2022-06-29,166.059998,167.559998,165.350006,166.729996,163.485535,3653600
2022-06-30,167.130005,167.580002,165.630005,166.660004,163.416916,6295100
2022-07-01,166.740005,169.520004,165.759995,169.389999,166.093781,3918700
2022-07-05,168.630005,169.389999,165.330002,169.009995,165.721161,4971600
2022-07-06,170.000000,171.949997,169.479996,170.699997,167.378281,4209100
2022-07-07,169.520004,171.039993,169.380005,170.360001,167.044922,5150200
2022-07-08,170.570007,172.699997,170.550003,171.880005,168.535339,3482900
2022-07-11,171.410004,172.800003,170.020004,170.470001,167.152771,4921300
2022-07-12,173.000000,173.320007,168.869995,169.500000,166.201630,5201600
2022-07-13,168.539993,171.440002,167.979996,170.100006,166.789978,4533100
2022-07-14,168.289993,171.160004,167.699997,170.979996,167.652847,4218300
2022-07-15,171.339996,172.919998,170.020004,171.119995,167.790115,4659100
2022-07-18,171.149994,171.240005,167.850006,168.259995,164.985779,3479700
2022-07-19,170.250000,170.750000,168.630005,170.059998,166.750732,4201600
2022-07-20,170.050003,170.570007,167.460007,168.259995,164.985779,3460700
