Date,Open,High,Low,Close,Adj Close,Volume
2022-05-24,237.500000,245.800003,237.449997,244.520004,239.113449,5258200
2022-05-25,242.580002,245.699997,241.589996,244.009995,238.614716,2641700
2022-05-26,246.000000,249.330002,245.600006,248.089996,242.604492,1972300
2022-05-27,249.500000,251.869995,248.779999,251.869995,246.300919,2063800
2022-05-31,250.000000,254.279999,248.630005,252.210007,246.633392,3924700
2022-06-01,253.190002,253.419998,248.190002,249.279999,243.768204,2264100
2022-06-02,249.600006,250.440002,246.220001,250.380005,244.843857,2089700
2022-06-03,248.429993,250.270004,248.169998,248.360001,244.214554,1838900
2022-06-06,249.080002,249.529999,247.330002,248.070007,243.929382,1569300
2022-06-07,246.000000,249.789993,245.529999,248.940002,244.784866,2782000
2022-06-08,247.899994,248.479996,244.889999,245.610001,241.510452,2101300
2022-06-09,243.619995,246.000000,242.029999,242.160004,238.118042,2682600
2022-06-10,239.179993,239.509995,237.160004,237.380005,233.417816,1992300
2022-06-13,232.789993,240.100006,232.679993,238.470001,234.489624,4697000
2022-06-14,239.960007,242.899994,238.619995,238.759995,234.774780,3564800
2022-06-15,239.860001,241.580002,236.119995,238.899994,234.912445,3152100
2022-06-16,236.080002,237.320007,233.820007,235.190002,231.264389,3272000
2022-06-17,234.220001,235.490005,232.169998,234.380005,230.467911,7236300
2022-06-21,236.220001,240.100006,234.139999,239.589996,235.590927,3263500
2022-06-22,238.789993,244.550003,238.360001,243.059998,239.003006,3054300
2022-06-23,243.699997,245.089996,240.460007,243.580002,239.514343,1937000
2022-06-24,245.259995,248.000000,244.490005,247.899994,243.762222,3104800
2022-06-27,247.899994,248.770004,246.570007,247.029999,242.906738,2059200
2022-06-28,247.059998,249.960007,242.520004,242.830002,238.776855,2381700
2022-06-29,246.139999,248.869995,245.110001,247.740005,243.604904,2997200
2022-06-30,248.250000,248.589996,245.449997,246.880005,242.759262,2786200
2022-07-01,246.350006,253.139999,246.000000,252.960007,248.737778,2531400
2022-07-05,251.149994,253.000000,249.660004,252.289993,248.078934,2390700
2022-07-06,252.470001,252.860001,249.369995,251.460007,247.262817,1948600
2022-07-07,253.259995,254.919998,251.179993,252.940002,248.718109,2396700
2022-07-08,252.600006,254.619995,252.320007,253.240005,249.013107,1450300
