Date,Open,High,Low,Close,Adj Close,Volume
2022-05-24,424.799988,438.730011,424.350006,437.709991,434.504181,3473400
2022-05-25,436.329987,443.260010,430.829987,440.109985,436.886597,3225100
2022-05-26,449.100006,468.049988,447.510010,464.989990,461.584381,5917600
2022-05-27,456.799988,474.880005,455.119995,470.760010,467.312103,5719600
2022-05-31,470.760010,470.799988,458.029999,466.220001,462.805359,4424500
2022-06-01,469.380005,470.500000,456.700012,456.989990,453.642944,2319400
2022-06-02,460.899994,491.130005,457.880005,487.609985,484.038696,4950600
2022-06-03,485.029999,488.149994,475.589996,476.250000,472.761902,2857400
2022-06-06,480.500000,481.000000,468.910004,472.470001,469.009583,2297000
2022-06-07,459.910004,473.730011,459.589996,471.779999,468.324615,2435500
2022-06-08,471.779999,474.429993,466.890015,467.989990,464.562378,1697000
2022-06-09,467.339996,484.239990,467.149994,472.049988,468.592651,3087500
2022-06-10,465.000000,468.190002,457.760010,463.309998,459.916718,2549900
2022-06-13,450.000000,458.640015,448.899994,452.250000,448.937653,3113400
2022-06-14,452.250000,458.760010,450.279999,454.799988,451.468964,2224600
2022-06-15,458.500000,464.359985,451.390015,458.790009,455.429779,2250200
2022-06-16,450.309998,457.769989,447.970001,451.760010,448.451263,2906600
2022-06-17,451.049988,455.690002,443.200012,446.690002,443.418396,3623400
2022-06-21,450.549988,464.820007,449.140015,463.109985,459.718109,2420600
2022-06-22,459.390015,464.720001,458.500000,459.959991,456.591187,1827500
2022-06-23,466.369995,476.279999,465.709991,475.000000,471.521088,2030100
2022-06-24,480.000000,484.829987,476.679993,484.369995,480.822418,2862600
2022-06-27,485.809998,487.239990,477.350006,481.750000,478.221649,2034700
2022-06-28,483.500000,487.239990,467.890015,468.609985,465.177856,1754600
2022-06-29,470.950012,472.970001,466.420013,469.839996,466.398865,1275600
2022-06-30,468.299988,482.089996,464.720001,479.279999,475.769684,3852400
2022-07-01,481.179993,491.250000,478.000000,485.760010,482.202271,2660400
2022-07-05,485.559998,490.899994,478.459991,488.260010,484.683929,2489400
2022-07-06,488.260010,497.019989,487.779999,492.649994,489.041779,2262300
2022-07-07,492.059998,495.529999,489.220001,494.950012,491.324951,2125200
2022-07-08,497.320007,505.519989,497.000000,501.540009,497.866699,2607800
2022-07-11,501.119995,505.549988,494.839996,498.899994,495.246002,1891100
2022-07-12,497.010010,501.899994,488.040009,490.570007,486.977020,1775300
2022-07-13,484.320007,497.320007,483.820007,492.220001,488.614899,2008400
2022-07-14,496.089996,513.270020,493.619995,511.940002,508.190521,3715600
2022-07-15,516.919983,524.799988,515.780029,522.950012,519.119873,4265100
2022-07-18,521.859985,528.530029,515.669983,516.299988,512.518555,2464100
2022-07-19,522.409973,525.580017,516.969971,520.229980,516.419800,2391000
2022-07-20,521.260010,526.159973,516.809998,524.200012,520.360718,1740700
2022-07-21,524.039978,529.739990,521.599976,529.460022,525.582214,1716100
2022-07-22,530.710022,537.109985,526.070007,529.719971,525.840271,1800800
2022-07-25,531.419983,532.289978,526.000000,529.140015,525.264526,1452700
2022-07-26,515.000000,519.679993,508.760010,511.929993,508.180573,3334800
2022-07-27,513.099976,525.320007,511.170013,522.309998,518.484558,2060100
2022-07-28,520.280029,539.179993,520.280029,536.179993,533.171692,2083300
2022-07-29,532.000000,542.119995,531.900024,541.299988,538.262939,2131500
2022-08-01,541.419983,552.710022,541.250000,546.809998,543.742004,2256000
2022-08-02,544.030029,551.039978,540.770020,543.460022,540.410889,1984200
2022-08-03,545.000000,548.700012,542.119995,547.010010,543.940918,1693300
2022-08-04,547.000000,547.200012,540.669983,543.280029,540.231873,2000500
2022-08-05,537.239990,541.599976,533.349976,540.669983,537.636475,1711500
2022-08-08,543.840027,547.500000,538.669983,541.900024,538.859619,1344100
2022-08-09,543.640015,545.000000,533.890015,535.820007,532.813660,1877300
2022-08-10,544.479980,549.909973,537.289978,539.820007,536.791199,2336600
2022-08-11,543.239990,543.489990,531.890015,532.200012,529.213989,2340200
2022-08-12,536.179993,538.400024,533.729980,537.210022,534.195923,1918200
2022-08-15,536.400024,547.000000,535.679993,545.750000,542.688049,1848000
