Date,Open,High,Low,Close,Adj Close,Volume
2022-05-24,157.770004,158.389999,154.550003,156.929993,156.929993,6928400
2022-05-25,155.320007,161.889999,155.320007,159.649994,159.649994,7436800
2022-05-26,159.690002,163.690002,157.570007,162.460007,162.460007,6697700
2022-05-27,160.669998,165.229996,160.250000,165.100006,165.100006,7883600
2022-05-31,166.960007,167.279999,159.350006,160.240005,160.240005,18114600
2022-06-01,178.009995,184.419998,174.369995,176.070007,176.070007,37037400
2022-06-02,175.000000,190.130005,174.699997,188.399994,188.399994,19231200
2022-06-03,185.000000,189.639999,183.800003,184.910004,184.910004,9224000
2022-06-06,188.929993,190.419998,181.699997,182.869995,182.869995,5811700
2022-06-07,181.710007,188.600006,181.710007,187.149994,187.149994,6331100
2022-06-08,187.000000,190.559998,185.389999,189.190002,189.190002,6226200
2022-06-09,188.529999,192.679993,186.610001,187.110001,187.110001,8467700
2022-06-10,183.630005,183.949997,177.199997,178.449997,178.449997,7855800
2022-06-13,170.550003,172.679993,165.059998,166.029999,166.029999,10726200
2022-06-14,168.729996,169.630005,162.149994,164.449997,164.449997,8576200
2022-06-15,166.729996,171.500000,164.679993,168.550003,168.550003,7740700
2022-06-16,163.729996,166.899994,158.619995,159.850006,159.850006,8090900
2022-06-17,158.559998,166.229996,158.169998,163.259995,163.259995,13074600
2022-06-21,165.050003,169.350006,164.899994,166.830002,166.830002,6736800
2022-06-22,164.699997,170.449997,164.210007,167.449997,167.449997,5864500
2022-06-23,169.089996,173.389999,167.119995,173.050003,173.050003,7258000
2022-06-24,177.720001,186.410004,176.550003,185.919998,185.919998,12107100
2022-06-27,186.110001,186.580002,180.470001,181.309998,181.309998,6170600
2022-06-28,180.289993,182.330002,171.440002,171.460007,171.460007,6668600
2022-06-29,172.500000,173.779999,168.059998,170.610001,170.610001,5430400
2022-06-30,165.050003,167.500000,161.110001,165.039993,165.039993,9539400
2022-07-01,164.759995,169.149994,164.050003,168.199997,168.199997,4561600
2022-07-05,166.100006,172.350006,164.610001,172.199997,172.199997,4614200
2022-07-06,173.520004,175.059998,170.830002,172.729996,172.729996,4085100
2022-07-07,174.169998,176.940002,173.169998,176.639999,176.639999,4000100
2022-07-08,174.050003,176.610001,172.839996,175.500000,175.500000,2869200
