Date,Open,High,Low,Close,Adj Close,Volume
2022-05-24,321.000000,321.640015,315.690002,320.489990,315.707275,1707700
2022-05-25,318.760010,320.040009,313.290009,315.850006,311.136536,2260100
2022-05-26,317.549988,321.750000,317.179993,320.329987,315.549652,2651600
2022-05-27,323.910004,329.809998,323.359985,329.630005,324.710876,1879000
2022-05-31,324.450012,327.850006,322.899994,324.679993,319.834747,2510400
2022-06-01,323.529999,325.130005,317.799988,319.609985,314.840363,1853800
2022-06-02,323.540009,333.399994,322.929993,333.179993,329.413788,2282400
2022-06-03,330.290009,333.559998,329.820007,331.899994,328.148285,1332800
2022-06-06,336.380005,337.989990,333.359985,335.510010,331.717438,1728400
2022-06-07,331.540009,336.130005,331.200012,335.760010,331.964630,1726100
2022-06-08,330.929993,333.750000,327.290009,328.600006,324.885590,1917000
2022-06-09,324.250000,326.600006,318.589996,318.690002,315.087585,1666100
2022-06-10,312.450012,313.290009,307.859985,310.890015,307.375793,2007900
2022-06-13,302.630005,304.500000,299.750000,301.329987,297.923767,2039600
2022-06-14,299.260010,300.109985,293.220001,295.619995,292.278381,2420300
2022-06-15,299.600006,302.839996,294.059998,299.989990,296.598938,1979500
2022-06-16,289.839996,291.609985,287.829987,289.720001,286.445068,2986900
2022-06-17,285.040009,292.510010,283.670013,290.679993,287.394196,5565600
2022-06-21,293.390015,300.609985,292.839996,298.779999,295.402649,3779400
2022-06-22,293.589996,300.899994,293.339996,298.399994,295.026917,2768900
2022-06-23,296.959991,299.790009,293.000000,296.829987,293.474670,2812400
2022-06-24,297.510010,304.619995,297.459991,303.230011,299.802338,23958800
2022-06-27,299.619995,300.799988,295.489990,296.260010,292.911133,2714300
2022-06-28,296.250000,299.000000,292.190002,293.399994,290.083466,2535500
2022-06-29,291.130005,292.339996,288.640015,291.410004,288.115967,1951200
2022-06-30,284.119995,289.589996,282.500000,287.529999,284.279816,2926900
2022-07-01,283.519989,286.130005,280.929993,285.440002,282.213440,3307600
2022-07-05,272.179993,273.470001,266.829987,270.630005,267.570862,4332700
2022-07-06,269.609985,275.480011,269.549988,274.290009,271.189484,3484100
2022-07-07,274.820007,276.260010,273.589996,273.880005,270.784088,2338000
2022-07-08,274.760010,276.380005,271.970001,273.679993,270.586365,1711900
2022-07-11,270.940002,278.170013,270.750000,276.769989,273.641449,2251700
2022-07-12,274.959991,277.649994,273.109985,273.540009,270.447968,2146600
2022-07-13,270.140015,275.869995,269.299988,274.730011,271.624481,2423300
2022-07-14,267.820007,269.119995,265.119995,269.010010,265.969177,2473800
2022-07-15,275.260010,276.980011,273.260010,276.980011,273.849091,2370100
2022-07-18,279.760010,280.589996,276.269989,277.130005,273.997375,2244100
2022-07-19,280.820007,286.420013,280.299988,285.750000,282.519928,2097500
2022-07-20,284.399994,285.799988,281.929993,283.140015,279.939484,1997000
2022-07-21,282.500000,287.239990,282.089996,287.029999,283.785461,1544800
2022-07-22,287.179993,288.700012,284.549988,285.540009,282.312317,1203700
2022-07-25,286.920013,288.260010,284.570007,288.089996,284.833466,1460700
2022-07-26,284.529999,287.649994,284.350006,286.619995,283.380096,1448500
2022-07-27,286.190002,290.730011,285.109985,290.450012,287.166809,3179200
2022-07-28,286.440002,297.320007,286.440002,296.929993,293.573578,1941300
2022-07-29,299.130005,303.149994,298.750000,302.000000,298.586243,1711400
2022-08-01,300.429993,302.290009,298.489990,300.070007,296.678101,1247900
2022-08-02,298.429993,300.619995,295.820007,297.640015,294.275543,1428100
2022-08-03,299.880005,301.329987,295.790009,300.059998,296.668182,1297100
2022-08-04,301.420013,304.119995,301.420013,302.239990,298.823517,1451100
2022-08-05,300.109985,302.070007,299.399994,301.970001,298.556580,1113100
2022-08-08,305.660004,305.859985,300.690002,300.980011,297.577789,1081700
2022-08-09,300.649994,302.739990,299.769989,300.670013,297.271301,884200
2022-08-10,308.019989,311.279999,306.429993,309.399994,305.902588,1246500
2022-08-11,309.239990,310.049988,305.609985,305.869995,302.412476,1165400
2022-08-12,305.980011,311.570007,305.570007,311.549988,308.028259,1149000
2022-08-15,309.839996,312.429993,308.200012,312.209991,308.680817,1263500
2022-08-16,309.290009,313.480011,309.250000,312.290009,308.759949,938400
2022-08-17,308.459991,310.160004,307.000000,309.459991,305.961914,912200
2022-08-18,309.529999,311.100006,308.119995,310.170013,306.663910,1113600
2022-08-19,308.500000,308.529999,303.230011,303.750000,300.316467,1154000
2022-08-22,296.410004,297.529999,294.450012,295.790009,292.446472,1966500
2022-08-23,293.450012,296.540009,292.209991,294.179993,290.854645,1461600
2022-08-24,294.209991,294.970001,292.000000,293.130005,289.816528,1439300
2022-08-25,294.359985,297.540009,292.920013,297.119995,293.761383,1332400
2022-08-26,296.970001,297.220001,286.029999,286.250000,283.014282,1782500
2022-08-29,286.350006,288.829987,285.709991,287.510010,284.260071,1456100
2022-08-30,289.500000,290.029999,282.649994,284.649994,281.432373,1674300
2022-08-31,284.929993,285.750000,282.309998,282.859985,279.662598,2947800
2022-09-01,277.829987,279.600006,273.299988,279.140015,277.130981,3096300
2022-09-02,283.059998,285.809998,276.500000,277.709991,275.711243,2400600
2022-09-06,276.359985,279.170013,273.779999,276.940002,274.946777,2738500
2022-09-07,277.609985,286.109985,277.350006,285.829987,283.772797,1313700
2022-09-08,279.660004,284.109985,279.510010,283.910004,281.866608,1510300
2022-09-09,286.359985,288.059998,285.079987,287.029999,284.964172,1679400
2022-09-12,292.910004,295.179993,290.750000,294.510010,292.390350,1752700
2022-09-13,288.630005,291.579987,284.940002,285.579987,283.524597,1752500
2022-09-14,285.609985,287.459991,283.260010,286.570007,284.507477,1325300
2022-09-15,284.950012,287.670013,282.649994,282.899994,280.863892,1382600
2022-09-16,280.339996,283.910004,278.519989,283.359985,281.320587,3278300
2022-09-19,280.519989,285.309998,280.119995,285.140015,283.087799,1144000
2022-09-20,280.549988,282.739990,279.040009,281.529999,279.503754,1589700
2022-09-21,281.890015,283.700012,276.369995,276.529999,274.539734,1428600
2022-09-22,276.600006,277.459991,273.299988,274.070007,272.097443,1537400
2022-09-23,269.820007,270.579987,265.869995,269.149994,267.212860,1947200
2022-09-26,266.239990,269.570007,262.970001,264.250000,262.348114,2174000
2022-09-27,268.029999,269.160004,262.470001,265.200012,263.291290,1947400
2022-09-28,266.440002,272.890015,264.950012,271.450012,269.496338,1880200
2022-09-29,268.390015,270.489990,265.220001,269.609985,267.669525,1463900
2022-09-30,270.130005,274.140015,269.359985,269.589996,267.649689,2625100
2022-10-03,272.529999,277.329987,271.279999,275.820007,273.834869,3081000
2022-10-04,283.609985,287.170013,282.859985,286.459991,284.398254,2425100
2022-10-05,283.420013,286.320007,281.320007,283.790009,281.747498,1861400
2022-10-06,280.399994,282.250000,277.329987,278.820007,276.813263,2182300
2022-10-07,276.480011,277.000000,271.869995,273.200012,271.233704,1587900
