Date,Open,High,Low,Close,Adj Close,Volume
2022-05-24,147.029999,151.350006,146.610001,149.110001,143.542542,6367200
2022-05-25,150.360001,152.990005,149.789993,151.960007,146.286148,5042600
2022-05-26,151.630005,153.070007,150.389999,150.570007,144.948044,6659300
2022-05-27,149.520004,150.050003,147.750000,150.000000,144.399323,8405000
2022-05-31,148.639999,148.880005,146.669998,147.369995,141.867493,11227800
2022-06-01,147.789993,147.889999,144.320007,146.020004,140.567917,5597900
2022-06-02,146.649994,147.070007,142.899994,146.750000,141.270645,5998900
2022-06-03,146.750000,148.210007,146.750000,147.169998,141.674973,4891800
2022-06-06,147.000000,147.820007,145.660004,146.529999,141.058868,3912400
2022-06-07,146.919998,149.350006,145.869995,149.139999,143.571426,4991200
2022-06-08,148.899994,149.850006,148.250000,149.250000,143.677322,4835200
2022-06-09,149.720001,150.520004,145.300003,145.429993,139.999939,5642900
2022-06-10,144.339996,144.630005,142.149994,143.199997,137.853195,5464700
2022-06-13,140.860001,142.070007,138.779999,139.419998,134.214355,5997000
2022-06-14,139.440002,140.660004,136.320007,137.619995,132.481552,5861800
2022-06-15,136.570007,139.089996,136.229996,138.089996,132.934006,5981800
2022-06-16,136.539993,139.289993,135.759995,139.149994,133.954437,6963400
2022-06-17,137.600006,139.529999,137.190002,138.279999,133.116898,10429900
2022-06-21,139.949997,143.970001,139.699997,143.470001,138.113129,7160500
2022-06-22,143.720001,150.100006,143.610001,147.559998,142.050400,7995700
2022-06-23,148.720001,150.800003,147.539993,149.449997,143.869843,7795000
2022-06-24,150.889999,152.740005,149.619995,152.339996,146.651947,8527600
2022-06-27,153.000000,155.449997,152.750000,153.139999,147.422073,5377300
2022-06-28,153.169998,155.119995,151.389999,152.490005,146.796326,5735700
2022-06-29,153.899994,156.619995,153.350006,154.139999,148.384735,6140900
2022-06-30,153.169998,154.039993,150.869995,153.160004,147.441330,7289500
2022-07-01,153.080002,153.860001,151.460007,153.800003,148.057419,4620000
2022-07-05,151.899994,154.050003,149.660004,153.929993,148.182571,5478800
2022-07-06,154.610001,154.990005,151.690002,152.529999,146.834839,5113600
2022-07-07,150.199997,152.580002,150.009995,152.000000,146.324631,6516100
2022-07-08,152.000000,155.250000,151.789993,152.850006,147.142899,4078400
2022-07-11,152.279999,154.500000,152.279999,153.229996,147.508698,4491000
2022-07-12,153.000000,154.570007,152.059998,152.460007,146.767471,5319500
2022-07-13,152.000000,153.830002,151.300003,152.149994,146.469025,5221200
2022-07-14,148.889999,151.009995,148.490005,150.440002,146.177536,7576900
2022-07-15,151.839996,153.869995,151.429993,153.619995,149.267410,4873000
2022-07-18,153.800003,154.470001,148.889999,149.570007,145.332199,6838400
2022-07-19,150.000000,150.229996,148.800003,149.740005,145.497375,5647100
2022-07-20,149.529999,150.449997,147.339996,147.690002,143.505463,5315700
2022-07-21,147.240005,147.839996,146.020004,147.750000,143.563751,4066800
2022-07-22,148.470001,149.289993,147.580002,148.470001,144.263351,3639700
2022-07-25,148.539993,150.940002,148.509995,150.220001,145.963760,4347000
2022-07-26,151.149994,153.559998,150.330002,150.869995,146.595337,4900600
2022-07-27,149.500000,151.500000,148.929993,151.149994,146.867416,4145800
2022-07-28,151.440002,152.410004,146.619995,149.750000,145.507080,6572300
2022-07-29,145.440002,146.300003,139.050003,143.509995,139.443878,17754700
2022-08-01,141.509995,142.839996,139.149994,140.220001,136.247101,8523900
2022-08-02,141.179993,142.839996,140.100006,140.389999,136.412292,5197100
2022-08-03,141.720001,143.020004,140.649994,141.199997,137.199326,5474200
2022-08-04,142.089996,142.580002,138.690002,138.919998,134.983917,7071700
2022-08-05,139.050003,139.910004,137.949997,138.039993,134.128876,5371100
2022-08-08,138.039993,140.800003,137.770004,140.339996,136.363693,4854600
2022-08-09,140.679993,142.240005,139.880005,140.250000,136.276245,3819700
2022-08-10,140.910004,141.059998,139.000000,140.940002,136.946701,4075300
2022-08-11,140.229996,142.869995,139.660004,142.080002,138.054398,5972800
2022-08-12,141.889999,143.089996,140.270004,142.600006,138.559677,5208700
2022-08-15,143.110001,143.279999,140.419998,142.289993,138.258453,4513200
2022-08-16,142.110001,143.979996,142.080002,142.550003,138.511078,3852300
2022-08-17,141.419998,142.759995,140.550003,141.440002,137.432541,3605200
2022-08-18,141.490005,141.580002,139.820007,141.289993,137.286774,3525200
2022-08-19,141.779999,143.360001,141.460007,141.850006,137.830933,4530700
2022-08-22,141.970001,142.660004,139.960007,140.339996,136.363693,4023500
2022-08-23,139.649994,140.850006,138.449997,139.020004,135.081100,3768100
